7300.0,16.965759730230936
7300.004,16.966012155931647
7300.008,16.963800425982523
7300.012,16.959989999928872
7300.0160000000005,16.953102384380784
7300.02,16.94855872176791
7300.024,16.939711801971413
7300.028,16.937608254465452
7300.032,16.942608687393907
7300.036,16.949412161041757
7300.04,16.9555424994877
7300.044,16.958872114682848
7300.048,16.955987249531812
7300.052000000001,16.949412161041757
7300.0560000000005,16.946707599962664
7300.06,16.947536998693586
7300.064,16.95121520176115
7300.068,16.951696012619657
7300.072,16.954124107455108
7300.076,16.958006655137538
7300.08,16.961240108160986
7300.084,16.96680549384818
7300.088,16.974534528398657
7300.092000000001,16.982708312993246
7300.0960000000005,16.98345356982393
7300.1,16.985484995701114
7300.104,16.987251975606117
7300.108,16.98847804329531
7300.112,16.98998057722814
7300.116,16.99094219894515
7300.12,16.992456753149437
7300.124,16.99268513830723
7300.128,16.985521056515502
7300.1320000000005,16.962466175850174
7300.136,16.933317017553293
7300.14,16.8836492558697
7300.144,16.85044926608991
7300.148,16.9098654679297
7300.152,17.02292814130721
7300.156,17.119499002237994
7300.16,17.24246637930072
7300.164,17.31979278561983
7300.168000000001,17.303529358330888
7300.1720000000005,17.28152024128281
7300.176,17.260256381065414
7300.18,17.233859864933475
7300.184,17.229400344220835
7300.188,17.22919599960597
7300.192,17.206237281112344
7300.196,17.13218038863107
7300.2,17.069650936482464
7300.204,17.013119599793704
7300.2080000000005,16.982431846749602
7300.212,16.97231077817807
7300.216,16.96620448027505
7300.22,16.958547567353357
7300.224,16.954580877770688
7300.228,16.951155100403838
7300.232,16.95084257334581
7300.236,16.947308613535796
7300.24,16.944255464584288
7300.244000000001,16.940228673644306
7300.2480000000005,16.934386821713467
7300.252,16.929037800912596
7300.256,16.925828388432073
7300.26,16.920130779758782
7300.264,16.912101238421748
7300.268,16.905201602602194
7300.272,16.896282561176925
7300.276,16.889178580742506
7300.28,16.88013933660261
7300.284000000001,16.87209777499411
7300.2880000000005,16.861039125248485
7300.292,16.85099017830573
7300.296,16.837791920239752
7300.3,16.820338486076015
7300.304,16.805216984576024
7300.308,16.790864780449642
7300.312,16.77952966446038
7300.316,16.768915764758876
7300.32,16.75889085835904
7300.3240000000005,16.753205269957217
7300.328,16.748313019471926
7300.332,16.74583684355062
7300.336,16.74869766815873
7300.34,16.752003242810954
7300.344,16.755873770221918
7300.348,16.764925034633283
7300.352,16.77420468420243
7300.356,16.787210617925
7300.360000000001,16.801166153093117
7300.3640000000005,16.816371796493343
7300.368,16.831661581793814
7300.372,16.846266211620915
7300.376,16.86252963890985
7300.38,16.878877208099034
7300.384,16.89113788499092
7300.388,16.90179986577827
7300.392,16.912101238421748
7300.396,16.918580164740106
7300.400000000001,16.920431286545348
7300.404,16.91868834718327
7300.408,16.914998123844242
7300.412,16.91231760330807
7300.416,16.909384657071193
7300.42,16.907317170379617
7300.424,16.897436507237337
7300.428,16.884851283015962
7300.432,16.882206823294183
7300.436000000001,16.877254471451575
7300.4400000000005,16.874441727929323
7300.444,16.880523985289415
7300.448,16.88913049965666
7300.452,16.898890960084312
7300.456,16.906824339249653
7300.46,16.906619994634788
7300.464,16.902220575279465
7300.468,16.904107757899094
7300.472,16.906319487848222
7300.476000000001,16.909492839514357
7300.4800000000005,16.90811050829615
7300.484,16.916320353705128
7300.488,16.922450692151074
7300.492,16.925371618116493
7300.496,16.926333239833504
7300.5,16.930263868601784
7300.504,16.93453106497102
7300.508,16.94043301825917
7300.512,16.94189949137761
7300.5160000000005,16.9476932622226
7300.52,16.950902674703123
7300.524,16.950325701672917
7300.528,16.951467627461867
7300.532,16.950289640858525
7300.536,16.94549355254494
7300.54,16.93901462622658
7300.544,16.921501090705526
7300.548,16.888709790155467
7300.552000000001,16.828704595014003
7300.5560000000005,16.800480997619747
7300.56,16.869044626042598
7300.564,16.964521642270284
7300.568,17.05784702990616
7300.572,17.20023916565249
7300.576,17.26731228041398
